;274768;
усугубление;1;
стекни;1;
Аополоулуния;1;
Концентричсекая;1;
осмотор;1;
частотзависимое;1;
спосособность;1;
Между;1;
выявлены Допплер;1;
Альфиери;1;
Число;1;
коапанных;1;
LUCAS;1;
парастерн;1;
Лоцируеются;1;
вынужденое;1;
эксцентрический;1;
разница;1;
центом;1;
Диссинхронизм;1;
акинези;1;
ограниченное;1;
парастернальную;1;
количчество;1;
тканевая;1;
вероятные;1;
расслабленияДавление;1;
aeeaoaoeyEI;1;
ив;1;
ЗАКЛЮЧЕНИЕОчаговые;1;
пергородки;1;
расшщирен;1;
стенкиФиброз;1;
едином;1;
Умеренноое;1;
свободные;1;
ПЖTAPSE;1;
ДисАкинезия;1;
неистинный;1;
Оптимально;1;
склрозированы;1;
источение;1;
ПБПрНПГ;1;
сращения;1;
включением;1;
перикарада;1;
гиперэхогенени;1;
переднезадний;1;
переднееперегоробочной;1;
регионарнйо;1;
Асинхрония;1;
ключицы;1;
поддержка;1;
дрожание;1;
цлью;1;
бледнорозовые;1;
иалый;1;
медик;1;
укорочения;1;
Зв;1;
прилегания;1;
АоУ;1;
Систолической;1;
пристеночных;1;
гематоме;1;
фукнкция;1;
пристеночнай;1;
нескольких;1;
леувого;1;
кальц++;1;
прокрашивается;1;
базльных;1;
типуМН;1;
Федоровна;1;
ТкН;1;
утощены;1;
боково;1;
отриц;1;
оцинено;1;
повышенео;1;
стенкими;1;
зменены;1;
дилатауия;1;
стрессэхоКГ;1;
ао;1;
ннижнего;1;
Уплотненыполулуния;1;
физиологическоеВ;1;
открытоое;1;
диляция;1;
"пестрая";1;
мсекБоковая;1;
%Общая;1;
ЛДЖ;1;
выявленоДля;1;
Дебейки;1;
Сепарации;1;
подвижных;1;
Аоклапана;1;
функционрует;1;
асимметрично;1;
гетерогенным;1;
Небольшщой;1;
пресердия;1;
недостаочность;1;
нижня;1;
привого;1;
Фиброокальциноз;1;
Короткицй;1;
Тeich%;1;
синусовый+пароксизмы;1;
сосудов;1;
вегментов;1;
жидклсть;1;
Неоптимальная;1;
верзушечгых;1;
oaiei;1;
контрастрования;1;
полулунием;1;
гигантские;1;
распечатку;1;
Обструкция;1;
результатам;1;
транспульмонального;1;
вывлено;1;
МРегт;1;
Eiaaen;1;
замедленного;1;
Аорегне;1;
Неболльшая;1;
ограгичения;1;
"Парадоксальное";1;
эксцентричного;1;
дилаатции;1;
предидущим;1;
внроятно;1;
кипокинезии;1;
критериям;1;
стенозы;1;
питания;1;
Локальныхъ;1;
уплотненаМПП;1;
элеентами;1;
ЦВД;1;
развитие;1;
УКровоток;1;
сьроса;1;
улоинены;1;
мм*;1;
гмпокинезии;1;
праого;1;
П;1;
дугикорень;1;
Определятся;1;
миукард;1;
ракрытие;1;
восхотд;1;
кальциназ;1;
скоратимости;1;
калапанах;1;
ПКне;1;
калцинаты;1;
отрицательный;1;
точнее;1;
неутолщен;1;
катехоламиноввизуализация;1;
предсердная;1;
Неначительно;1;
стенкиранее;1;
подвижная;1;
пеегрузки;1;
Митрального;1;
невозможностью;1;
вес!;1;
периодически;1;
Динамическое;1;
обращает;1;
ЛАне;1;
сокатимости;1;
трабекуляции;1;
синусовыйчастая;1;
негомогенное;1;
дустворчатый;1;
стврок;1;
резмеры;1;
клапанаТК;1;
синусовый+НЖЭ+ЖЭ+устойчивый;1;
дополнительного;1;
Шулятьев;1;
ВТ;1;
измеренном;1;
послноперационном;1;
чрезпротезной;1;
Линейные;1;
сз;1;
стДиастолическая;1;
параклапнной;1;
безособенностей;1;
некорнарного;1;
АоРЕгДМЖП;1;
готрыв;1;
Остальныые;1;
нрасширена;1;
отделвми;1;
подтянута;1;
преимуществ;1;
Маратовна;1;
внутриполостного;1;
Неоднородно;1;
ит;1;
стенкахЭКГ;1;
переднееверхушечной;1;
верхнего;1;
dist;1;
синусовый+ПЭКС;1;
вр;1;
ограничениями;1;
листальных;1;
выражеа;1;
лстков;1;
запаянности;1;
широкий;1;
мбзанижены;1;
aTL;1;
ясен;1;
Неюольшое;1;
возможной;1;
б\о;1;
стГЛЖ;1;
выявленоМитральная;1;
Турбулентный;1;
большое;1;
канал;1;
Рекомендуется;1;
ещё;1;
подозрении;1;
Эхографические;1;
Sмн;1;
экс;1;
НАРУШЕНИЙ;1;
Несторович;1;
дистальному;1;
стПлевральные;1;
функцуия;1;
сворки;1;
стеки;1;
эхосигнал;1;
экстракардиальными;1;
Диастиолическая;1;
желудочкаДиастолическая;1;
створки+дегенеративные;1;
брюшная;1;
эксцентрическия;1;
степениэксцентричной;1;
разрывом;1;
Гипокинезияю;1;
%Лоцируется;1;
лечше;1;
выбухание;1;
очаг;1;
ухудшается;1;
contractaмм;1;
Адекватно;1;
шовной;1;
мах;1;
нижнеперегородочноверхушечной;1;
значительносниженаФВ;1;
оартального;1;
aeiaoaicey;1;
расширенЛегкая;1;
выраженноснижена;1;
contrakta;1;
затрудненавследствие;1;
глоюбальной;1;
значенияхTAPSEсм;1;
Пестовский;1;
ередней;1;
поперечной;1;
выступающая;1;
нарос;1;
расслаблени;1;
природе;1;
дилатационным;1;
отделоов;1;
ПМЖВ;1;
куб;1;
утоолщены;1;
верхушечнонижнего;1;
тромболизиса;1;
шовный;1;
фрагменарно;1;
ФВs%за;1;
гипкоинезии;1;
тромботической;1;
Миокардлевого;1;
повышанная;1;
Teich%;1;
плоского;1;
част;1;
аневризме;1;
плавика;1;
срединнх;1;
переднеперегородочныз;1;
Дискинез;1;
сохранивших;1;
функциональная;1;
сидячее;1;
ритмичный;1;
передниего;1;
бигеминиит;1;
Начально;1;
артального;1;
парапротезной;1;
Аа;1;
Евстахиевого;1;
дифузной;1;
Со;1;
Легая;1;
измененияМН;1;
проекии;1;
примыкая;1;
ускорению;1;
оверно;1;
измерена;1;
фрагментированный;1;
Аоуплотнены;1;
мя;1;
постоянно;1;
ЭхоКГпризнаки;1;
компрессиямидекомпрессиями;1;
нижнеперегородочногонижнего;1;
подтверждения;1;
параверт;1;
допплерографических;1;
сечении;1;
нарушенУдлинена;1;
заболевания;1;
Размерт;1;
степениЛистки;1;
жеолудочек;1;
амеры;1;
флотирующий;1;
канала;1;
ангиографией;1;
вечером;1;
неустойчивое;1;
гидропекрикард;1;
мягкий;1;
Кравцов;1;
нечеткими;1;
межреберных;1;
отходяшей;1;
кв\nosupersub;1;
два;1;
PGmean;1;
продолговатое;1;
симметричные;1;
рушена;1;
значению;1;
сложной;1;
перикарад;1;
ПЖSm;1;
очаговости;1;
сегсментов;1;
повышенвгр;1;
высокоподвижное;1;
сепапрация;1;
сементов;1;
бассейнах;1;
гипокинеззия;1;
Склеры;1;
сниженаСубэндокардиальный;1;
Расчетную;1;
способнотсь;1;
иМЖП;1;
декстрокардия;1;
сечения;1;
Качественная;1;
большем;1;
правыек;1;
Дилятацяи;1;
небольшадя;1;
ускоренСтворки;1;
диниамики;1;
калльцинированы;1;
атеросклдероза;1;
уутолщены;1;
тонкой;1;
ea;1;
купирования;1;
продолжают;1;
noiaee;1;
неоднородность;1;
дистальныхперегородочного;1;
грудину;1;
рекомендуется;1;
Дистальнее;1;
двусторонним;1;
aaieoa;1;
гипоплазирована;1;
стени;1;
коарктацию;1;
дыханий;1;
употнены;1;
конценитрическая;1;
Красовская;1;
гипретрофия;1;
AAIR;1;
увеличивающее;1;
Хорошоее;1;
верушки;1;
жел;1;
неподвижным;1;
рестриктивноуму;1;
слабовыраженный;1;
отрывом;1;
избыточного;1;
ы;1;
конституциальные;1;
стеной;1;
inoa;1;
ремоделированием;1;
трансаортального;1;
одичноные;1;
частиично;1;
заплата;1;
ВосхАо;1;
TAVSлжсмсек;1;
серд;1;
сросшиеся;1;
четырёхкамерной;1;
сохранеа;1;
Локально;1;
неравномероное;1;
гимпокинезия;1;
включая;1;
Дидятация;1;
степениРасширен;1;
регургитацияРасширено;1;
MODsp;1;
ммбез;1;
уровнеКоличество;1;
тока;1;
фугкционирующий;1;
коже;1;
функицонирует;1;
этиологии;1;
высокое;1;
ртстлегкий;1;
динамикис;1;
ортопноэ;1;
клапаннах;1;
вехушечных;1;
ДопплерКГзначимая;1;
остаточной;1;
фиксированным;1;
заднейи;1;
информации;1;
оласти;1;
Выявлен;1;
боАорт;1;
асимметричны;1;
окального;1;
он;1;
Эксцентричный;1;
Клапаннный;1;
Сердечнососудистая;1;
дугидуга;1;
асинхроного;1;
желудочкаЭксцентрическая;1;
уплотнеены;1;
узкие;1;
МЖПВыраженнаяпо;1;
экстрасисчтолия;1;
рсширение;1;
частичной;1;
акиенезии;1;
сегментгов;1;
угла;1;
джисфункции;1;
регургитацияТрикуспидальная;1;
расширенФВ;1;
ирегургитация;1;
акинрезии;1;
аспирированной;1;
председий;1;
ЛЖЭ;1;
Сенильный;1;
Павлович;1;
излишнего;1;
двигающееся;1;
ЗАКЛЮЧЕНИЕДекстракардия;1;
inoaeuiua;1;
сito!;1;
Расщирен;1;
ключичнососцевидной;1;
регургитацей;1;
Нед;1;
внутрь;1;
эхоконтрастироваия;1;
МКР;1;
Измерение;1;
фиксированная;1;
беспокойна;1;
изо;1;
установленного;1;
Aan;1;
множнественные;1;
ino;1;
Артифициальный;1;
мсекДиастола;1;
дилатацииГлобальная;1;
Истонечение;1;
повязкой;1;
УЗлокации;1;
трикуспидальна;1;
хкамерной;1;
гипокитнезия;1;
слизистые;1;
v;1;
Дилатция;1;
окраски;1;
нежнебоковой;1;
ускоренТрикуспидальная;1;
предыдущие;1;
стандартных;1;
гОчаговые;1;
ОАИР;1;
нетвроятно;1;
Немногочисленные;1;
гквм;1;
Других;1;
нижнебоковую;1;
неа;1;
увеличиваться;1;
лёгочную;1;
перикардиального;1;
переднепергородочной;1;
Дистальный;1;
мсКДО;1;
коолабируют;1;
аорттального;1;
гиепртензия;1;
тонкий;1;
функцилнирует;1;
вероятна;1;
TVEe;1;
протоколоисследования;1;
искусственный;1;
major;1;
ревышает;1;
Количеств;1;
определялось;1;
миокарада;1;
нижнейстенки;1;
лабораторноинструментальным;1;
нормальные;1;
гиперкинезии;1;
стенеке;1;
дискинензии;1;
аппарарт;1;
либо;1;
достаточноеМитральная;1;
которая;1;
iaaaocea;1;
Еe;1;
плоулуния;1;
ритмс;1;
вегменте;1;
дикинезия;1;
невризме;1;
микард;1;
вдохеьном;1;
свободен;1;
отключения;1;
межжелудочковоя;1;
{Выраженный;1;
систоличесское;1;
безболезненный;1;
немногочисленные;1;
спосбность;1;
каб;1;
предмет;1;
пальпации;1;
Комиссуры;1;
булавовидное;1;
субкостального;1;
МКбез;1;
полостя;1;
гипоплазия;1;
клапранах;1;
лиске;1;
Полноценное;1;
ИКДД;1;
Tsсмск;1;
ВАБКП;1;
верхушечносептальном;1;
расположения;1;
ак;1;
парастернаяльная;1;
сьросов;1;
боле;1;
образованиями;1;
основаняи;1;
каиеры;1;
кальцинированыКровоток;1;
Подковообразный;1;
коронарном;1;
степеени;1;
сравнеию;1;
Нестабильный;1;
ствокрок;1;
допплерКГ;1;
Людмила;1;
распрострененности;1;
Сохраняяется;1;
Периферические;1;
вункции;1;
гладкая;1;
Глобальной;1;
недостаточнсотьМК;1;
оценены;1;
iaiiiai;1;
представляющее;1;
клпаны;1;
КАрбоникс;1;
мет;1;
аспирации;1;
опреляется;1;
вехушки;1;
выялена;1;
S";1;
особнностей;1;
iiiu;1;
Ллевый;1;
представлено;1;
наджелудочковая;1;
отёке;1;
Сиснусовая;1;
Ускорено;1;
средниймм;1;
левогожелудочка;1;
оптимальнолоцировать;1;
ВААлмазоваФИО;1;
ОСА;1;
серповидным;1;
гипердинамики;1;
распространенных;1;
Общее;1;
укороченному;1;
оптимальной;1;
Кальцинированный;1;
Повторный;1;
дилятаця;1;
aieiaie;1;
митального;1;
Систолическамя;1;
iiecioei;1;
кпереди;1;
нарушена+неопределенный;1;
aaoiae;1;
Tei;1;
недовлетворительной;1;
гетерогенные;1;
сохраненным;1;
влияющие;1;
перикардэктомии;1;
систолическлой;1;
стсек;1;
поперечного;1;
средни;1;
расширенывизуализируется;1;
амбулаторн;1;
характеристик;1;
жидкост;1;
стЛистки;1;
натуживании;1;
кальцинировны;1;
МЖППБЛНПГ;1;
Релаксцая;1;
Супрастернальный;1;
МЖА;1;
длину;1;
сопоставимые;1;
MVAPHTсм;1;
снижнеа;1;
ишемических;1;
фрагментарного;1;
безболезненны;1;
Тканевых;1;
желудоска;1;
приступ;1;
ходу;1;
ригидного;1;
восход;1;
дренажа;1;
однозначно;1;
гиперетензия;1;
ккамеры;1;
сниженаФВS%;1;
большого;1;
АОк;1;
EAE;1;
aaoooea;1;
измененКлапаны;1;
истинная;1;
межжелудчковой;1;
Спектр;1;
геомдинамически;1;
ЛЖГипокинез;1;
хзавихрением;1;
просматривается;1;
диастоличнской;1;
очная;1;
фунцкция;1;
средняя;1;
треугольного;1;
проекциях;1;
трукуспидальная;1;
декстракардияПолости;1;
рекомендунтся;1;
сокраимости;1;
так;1;
син;1;
укладываются;1;
нормыВ;1;
надежелудочковые;1;
флоттирующее;1;
ввынужденного;1;
расшиерно;1;
артерий;1;
caaiaaieiaie;1;
Пищеварительная;1;
слое;1;
уплотненыПерикард;1;
регургитацияКровоток;1;
Ортограднывй;1;
оразований;1;
экскурсия;1;
утолщеныКальциноз;1;
адиссинхронии;1;
Расчетова;1;
Вальсалвы;1;
УЗкартины;1;
сниженаФВSimpson%;1;
изогнут;1;
давлениев;1;
приводит;1;
заполненая;1;
стКровоток;1;
развернута;1;
Печень;1;
ПЕКС;1;
ИН;1;
полукольца;1;
эхографических;1;
отходят;1;
непревышает;1;
переднееперегородочного;1;
вмин;1;
сканировании;1;
сращены;1;
Амплитудные;1;
ибазального;1;
бедительного;1;
приклапаннаяЛевый;1;
бип;1;
сократительняа;1;
экццентрическая;1;
созранена;1;
устьв;1;
Элекотрод;1;
вокруг;1;
ФВСимпсон;1;
длительность;1;
+Фиброз;1;
туннелем;1;
кальцинированному;1;
индексмассы;1;
локальную;1;
межжелудчоковой;1;
остатальных;1;
миксомы;1;
сужена;1;
коарктация;1;
	Дополнение;1;
редкие;1;
измены;1;
МРЕгст;1;
регургоитации;1;
пограничному;1;
олтделе;1;
немповышен;1;
Семёнович;1;
отношения;1;
Надежда;1;
смешаному;1;
ИВЛвизуализация;1;
Увеличением;1;
миксоматозной;1;
Reg;1;
допплеровском;1;
ЗАКЛЮЧЕНИЕПервичный;1;
кальцнаты;1;
разнонапрвленное;1;
фиксированное;1;
Sобразного;1;
сит;1;
попрежнему;1;
субаортальный;1;
Умереннаялегкая;1;
Визуализируются;1;
аневризматическое;1;
"песочных;1;
легчоной;1;
реднего;1;
соотношение;1;
нестандпозиций;1;
фаза;1;
МИокард;1;
закрыто;1;
раз;1;
Глебовский;1;
частки;1;
Аотральные;1;
фрагентарно;1;
кофигурации;1;
Сеть;1;
инимальная;1;
бабочки;1;
визуализируетсяКоличество;1;
ЗАКЛЮЧЕНИЕнельзя;1;
пояснице;1;
преднеперегородочных;1;
коровоток;1;
Глобальныя;1;
Миолкард;1;
преходящее;1;
акцентированный;1;
"Ложная";1;
микарда;1;
ЧПЭхо;1;
фргаментарно;1;
верхушкианевризма;1;
Pg;1;
ишемии;1;
утолщениями;1;
вачвлена;1;
атриовентрикулярный;1;
вохотделе;1;
ЭХоКГ;1;
D;1;
висцерлистке;1;
Стеники;1;
оценивалось;1;
эхогеннлсти;1;
шунтрирование;1;
аортальног;1;
провести;1;
сегментеПатологические;1;
эксцентрического;1;
Визулизация;1;
Зеркальная;1;
створкиМК;1;
протяженностью;1;
зданего;1;
гкуб;1;
равно;1;
ЕВШКамеры;1;
Арок;1;
синусовый+ЖЭС;1;
прасширена;1;
ьокового;1;
нге;1;
продольное;1;
выраженое;1;
неглубоком;1;
МЖПФВпо;1;
артериине;1;
Клинов;1;
градаций;1;
расширенСтворки;1;
Легкого;1;
Митральной;1;
спинеповорот;1;
Нормальная;1;
гипокинехия;1;
КЛА;1;
Ствоки;1;
Интраоперационное;1;
пограничный;1;
ухудшились;1;
доплеровским;1;
соединительнотканной;1;
Кожные;1;
смпадается;1;
NN;1;
Очаговоерубцовое;1;
Аополцулуния;1;
незначитнльно;1;
Сократительной;1;
наружний;1;
значимости;1;
сохранении;1;
Аткросклероз;1;
наслонений;1;
путь;1;
Сегментарная;1;
Максградиент;1;
дилатацяи;1;
сократимостиСклеродегенеративные;1;
н\;1;
колва;1;
Мкольцор;1;
функциЯ;1;
нерасширенной;1;
мыщцы;1;
дистолической;1;
особенностейВ;1;
неполное;1;
эксцентричности;1;
коронарографии;1;
расширениеи;1;
исходящее;1;
вехрушечного;1;
Трансмитральный;1;
выявленая;1;
бобласти;1;
перегородочном;1;
сращение;1;
минут;1;
Вальвальвы;1;
анатомоконституциональные;1;
Тяжёлая;1;
Видимые;1;
Аортальаня;1;
стенокПравые;1;
здавления;1;
суставах;1;
исследоваинием;1;
пердыдущим;1;
EFLV;1;
компрессией;1;
ЕЛ;1;
проксимальных;1;
"S"образный;1;
Артальная;1;
шеи;1;
прилежащей;1;
наджелудочоковые;1;
максутолщением;1;
Началаьная;1;
дост;1;
позволяют;1;
региргитация;1;
гипаокинезии;1;
миокрд;1;
эстрасистолия;1;
игла;1;
знатильно;1;
срединнодистальными;1;
верхей;1;
сентября;1;
псевдонормальний;1;
нарушенаДиастолическая;1;
колабирования;1;
циркулярная;1;
остальное;1;
МНЕдст;1;
дифункция;1;
приносящем;1;
ангинозных;1;
iaeanoe;1;
ижнеперегородочного;1;
солкратимости;1;
m;1;
гиперлабильна;1;
сгусток;1;
ЭКГлента;1;
егургитация;1;
МРт;1;
ПЕРИКАРД;1;
переднее;1;
мышечной;1;
створрки;1;
гиперкинетичсма;1;
пр;1;
ЗАКЛЮЧЕНИЕочаговые;1;
АВузловой;1;
невизуализированный;1;
инфаркта;1;
герургитация;1;
прикрепляющееся;1;
иллюстрацию;1;
Умеернно;1;
целом;1;
Добавочные;1;
ieie;1;
механическими;1;
пуольмональная;1;
КВ;1;
производилась;1;
Hgs;1;
экстрасистоией;1;
iaanaaey;1;
псевдонормализаиця;1;
Повышен;1;
этом;1;
ТрНедНедст;1;
Умеренной;1;
уплотненыАортальный;1;
приклапаннаяТрикуспидальная;1;
Ильгеев;1;
утолщении;1;
тяжестью;1;
эпигастральногодоступа;1;
ДДЛА;1;
стабилизации;1;
хполулуний;1;
дыхание;1;
клапанаКальциноз;1;
эхопозитивными;1;
Eaaue;1;
яркие;1;
кааям;1;
левосформированное;1;
пятикамерной;1;
был;1;
ТрРегприклапаннная;1;
заплатой;1;
срединнобазальной;1;
регургитиция;1;
уплотненен;1;
aaoooee;1;
начального;1;
ЛЖ*;1;
морфометрических;1;
MVAPHT;1;
имасса;1;
повторная;1;
срединнолистальных;1;
Качественную;1;
сигменты;1;
близкого;1;
Новых;1;
гипоэхогенные;1;
артальная;1;
нитевидной;1;
транспротезнаяВ;1;
Максградиентмм;1;
модераторного;1;
максимальномусоотв;1;
зоной;1;
заплаты;1;
Гидроторакс;1;
TD;1;
Aortic;1;
тахисистолической;1;
среднемуумеренный;1;
леввых;1;
сравнениею;1;
повышением;1;
жедодочек;1;
ЛЖьза;1;
сосбенностей;1;
увеличились;1;
ms;1;
расширнео;1;
Умереннао;1;
занчительно;1;
Меньше;1;
градиенту;1;
расширенНебольшая;1;
ликальная;1;
планиметрическую;1;
Повт;1;
желкаСферическая;1;
асинхроннного;1;
перегородкисостояние;1;
неувеличен;1;
следн;1;
Гобразная;1;
Уплотненыстворки;1;
массивно;1;
транзиторным;1;
клапанстворки;1;
ЛЖКоличество;1;
Субэпикардиальный;1;
учитывая;1;
снизилось;1;
Померить;1;
конгломераты;1;
аневризматическим;1;
врагментировано;1;
величины;1;
повысилось;1;
эхолокация;1;
динамическое;1;
эхосигнала;1;
Диасолическая;1;
сегмегнтов;1;
абирует;1;
ипульмональный;1;
ERО;1;
уеньшилось;1;
iaacaeuiuo;1;
продолжительности;1;
вегетацию;1;
округлую;1;
iaaiai;1;
Тоны;1;
ЕБЛуневой;1;
уменьшилосьии;1;
дисфункцииСклероз;1;
Эхо;1;
внутрижелудочоковые;1;
колчество;1;
сильно;1;
стструя;1;
Коллабирует;1;
Селезенка;1;
артреии;1;
желкдочка;1;
преставляется;1;
Стенк;1;
подвижного;1;
лентовидное;1;
дистальнеее;1;
пробы;1;
ультразвукокно;1;
расширенКальцинаты;1;
эхой;1;
правымм;1;
ТКи;1;
короткая;1;
нет+ТДК;1;
увеличеноПовышенная;1;
Лоцирован;1;
качественной;1;
стенокт;1;
TVIсмсекнорма;1;
повышенаКонцентрическая;1;
дугимм;1;
протезаЭксцентрическая;1;
ьдавление;1;
Формирование;1;
клапанх;1;
квверхняя;1;
экстасистолия;1;
боковй;1;
гиперволемия;1;
дилятации;1;
уроване;1;
изгиба;1;
сегмекнте;1;
ммСнижение;1;
парастернально;1;
артирия;1;
Ieiuaau;1;
Межжелуд;1;
Истинна;1;
индексобъема;1;
Субэндокардиальные;1;
неотчётливо;1;
стойкой;1;
системного;1;
объме;1;
переделах;1;
классификации;1;
подшивания;1;
AChпозиции;1;
сегментоы;1;
артефакты;1;
уведичены;1;
Перкиард;1;
тяжелое;1;
локальный;1;
свободнойй;1;
ьрасширены;1;
чреспищеводной;1;
реверсии;1;
лекгко;1;
асимметричных;1;
гипокинетичеыми;1;
объемы;1;
тенеденцией;1;
особеннотей;1;
сопоставимый;1;
пресдердия;1;
длительности;1;
увеличенное;1;
акмнезии;1;
прогибом;1;
ЭКС+ФПТП;1;
Smсмс;1;
смЭксцентрическая;1;
БПНПГ;1;
МЖПмакс;1;
ксарелто;1;
зас;1;
ПСПЖ;1;
послеоперационный;1;
Мкольцофрагментарно;1;
Нарушенеие;1;
АВС;1;
желудочоквые;1;
оценнная;1;
Сегментарные;1;
гипокеинезии;1;
оболочки;1;
гипоикнезии;1;
псевдонормализациярестрикция;1;
аномальные;1;
систоличволны;1;
Визуализированные;1;
начаьлный;1;
мобильной;1;
выпячивается;1;
колическтво;1;
Eaaia;1;
стьаол;1;
Фиброзное;1;
зонами;1;
пчевдонормализация;1;
фиксирована;1;
конечносистолическая;1;
электродах;1;
neioniaue;1;
Беднова;1;
мимальное;1;
Сенки;1;
нормыМПП;1;
кардиомиопатии;1;
верхушеи;1;
кальцификатами;1;
ТРегст;1;
коротокому;1;
завтра;1;
расссчетная;1;
Систлическое;1;
выражнная;1;
асимметричен;1;
правожелудочковом;1;
Кровотк;1;
вых;1;
корная;1;
м\с;1;
визуализимрован;1;
расширенВыраженная;1;
степениПульмональный;1;
Трст;1;
МНприклапанная;1;
акинезию;1;
Вся;1;
Максград;1;
vс;1;
уплотнений;1;
перекресный;1;
переднеперегородчного;1;
Асимметричный;1;
телах;1;
оставшихся;1;
атеросклероз;1;
сохраненаTAPSE;1;
ЛЖУмеренные;1;
Сепараця;1;
стпенеи;1;
шунтированеи;1;
msN;1;
гипертиреоза;1;
Количнество;1;
желудочкаУмеренно;1;
гидроторакс;1;
верхушечнобоковом;1;
участвуют;1;
синотубулярным;1;
незначительного;1;
Диастолический;1;
дисфункциии;1;
базальнызх;1;
МК";1;
фугнкция;1;
ангиоплпстики;1;
миокардасрединных;1;
Мкорльцо;1;
преимушественно;1;
Систо;1;
Показаний;1;
Отмечатеся;1;
тенденции;1;
гиперлабильность;1;
соекратимости;1;
межпердсердной;1;
транзиторно;1;
Сохранятся;1;
трк;1;
рекомендованно;1;
выполнялось;1;
Колчество;1;
толщена;1;
максимум;1;
Вероятна;1;
кореня;1;
Aeeaoaoey;1;
соответствием;1;
перегородочными;1;
пульмональня;1;
лоцируетсяДиффузная;1;
гиполакинезии;1;
концентричекая;1;
СЗФМИЦ;1;
незначительнго;1;
типом;1;
кальцинозаЛегочный;1;
Санец;1;
систлическая;1;
изогнутость;1;
Синритм;1;
дилитция;1;
ЭХОКГТД;1;
характеризуют;1;
ускоренного;1;
миокардабазальных;1;
dPdT;1;
пределе;1;
Расчетный;1;
dp\dtмм;1;
легкле;1;
чрезмерно;1;
%Легкое;1;
адис;1;
латеральных;1;
функци;1;
учатом;1;
ЛЖлегкая;1;
акинензии;1;
полгода;1;
ПЖдо;1;
Tapse;1;
серда;1;
выраженнеая;1;
соответствовать;1;
Константинович;1;
Пробу;1;
донора;1;
ДоплерКГ;1;
сдавлена;1;
Линейный;1;
Систолическте;1;
ЛЖПатологические;1;
движению;1;
влосходящем;1;
пункционная;1;
акинезиии;1;
низкая;1;
noaiie;1;
Сократиомсть;1;
гипоэхогеным;1;
эксцентиречкой;1;
уселичен;1;
находящихся;1;
фрагемнтарно;1;
смешанной;1;
мацерации;1;
восхдящем;1;
перикардиальным;1;
допплероским;1;
наполениие;1;
Изолированная;1;
верхушкирыхлый;1;
ЛПзначительно;1;
прямоугольной;1;
резкоснижена;1;
Контрольный;1;
CWD;1;
ФВS%;1;
QRSPVQRSAV;1;
определеноминимальная;1;
степениТрикуспидальный;1;
введен;1;
септальных;1;
Атриовентрикулярные;1;
восстановление;1;
Лгст;1;
камерном;1;
Исследования;1;
слов;1;
гетерогенными;1;
тескт;1;
Плоский;1;
прооперирован;1;
восхюотделе;1;
"яркое";1;
рекомендована;1;
высказаться;1;
необходимости;1;
минималььной;1;
Концентирическое;1;
отложением;1;
сократимостью;1;
Систолическкое;1;
приклпанная;1;
ростом;1;
трансклапанная;1;
абл;1;
занчимых;1;
третьей;1;
клапанаАРег;1;
акинезияс;1;
Комментарий;1;
Правыйжелудочек;1;
уравнение;1;
минимум;1;
переднебоковом;1;
эхоконтрастная;1;
весом;1;
выявляется;1;
Td;1;
Параанулярная;1;
нормыОстальные;1;
удалость;1;
нерасширена;1;
наросла;1;
ясное;1;
хордальных;1;
расширны;1;
сформирован;1;
индкес;1;
oaoii;1;
слегко;1;
аортыльного;1;
активно;1;
Опорное;1;
короткое;1;
ind;1;
морфометрия;1;
размытими;1;
однонапрпавленным;1;
пульмональной;1;
фраментарно;1;
Савочкин;1;
раскрыьтие;1;
ТРНЕдст;1;
створа;1;
определяетсяНарушение;1;
поверхностной;1;
утролщен;1;
допустимых;1;
реверсом;1;
перимембранозное;1;
полдости;1;
хордального;1;
мономорфная;1;
параметров;1;
проокол;1;
субэндокардиалтьный;1;
стерки;1;
диастлической;1;
делящее;1;
основного;1;
перикардиальная;1;
+ЭКС;1;
эхоплотной;1;
подтверждено;1;
верхшки;1;
незначитльно;1;
лимфоузлы;1;
ДМППоткрытое;1;
парапротезная;1;
счетза;1;
раширены;1;
FERCARS;1;
изогипоэхогенным;1;
нормыСеть;1;
акинез;1;
визуальзации;1;
Трнедприклапанная;1;
ЛЖлегко;1;
пролабируетв;1;
изоэхогенные;1;
подробно;1;
нижний;1;
ситуации;1;
Vмакссмсек;1;
полоса;1;
дискинез;1;
Клапан;1;
эксценитрическая;1;
Иусов;1;
параметры;1;
стентирование;1;
пробежки;1;
втор;1;
досточное;1;
утолщеныэксцентрическая;1;
предесрдия;1;
осхотделе;1;
уалось;1;
признака;1;
сократимостидикинзия;1;
срендинного;1;
нарушенаЛегкая;1;
септального;1;
головоки;1;
стоворки;1;
расчетсно;1;
послеоперацпериоде;1;
расширениндекс;1;
гидроперикардДавление;1;
МРТ;1;
неравномерным;1;
крепящееся;1;
наршений;1;
Выражена;1;
Реакция;1;
диск;1;
дилатированного;1;
гомогенное;1;
получить;1;
желкаИдипатический;1;
умеренную;1;
